Date,Predicted_Sales,Lower_Bound,Upper_Bound,Actual_Sales
2016-06-04,1625.2692771460243,-917.105446412264,4223.879365856998,2316.5229999999997
2016-06-05,1789.4290818653778,-923.2641694196325,4456.011727717938,659.82
2016-06-06,2005.1259007504004,-781.897555248891,4899.106902580517,6026.312
2016-06-07,1402.280265017691,-1099.8491741562807,4209.196955059453,51.562
2016-06-09,1666.048975182094,-1129.6310811553235,4405.426668863784,1688.4720000000002
2016-06-10,1929.3198203775821,-742.6316736932466,4630.320758934137,1412.3960000000002
2016-06-11,1505.051865937232,-1182.8105922846955,4343.816575900384,1623.416
2016-06-12,1661.3123119151257,-847.4441003646662,4523.655521369714,2962.563
2016-06-13,1872.0228936323474,-988.4037202223429,4639.333759710371,430.43800000000005
2016-06-14,1267.022438110163,-1578.5920727357177,4027.2196060669858,3457.099
2016-06-15,339.97889679102923,-2562.5133040097076,3022.912997743282,173.488
2016-06-16,1534.3294750225261,-1201.7884735932475,4355.601037199467,147.27499999999998
2016-06-17,1802.832993899003,-917.8501174675285,4475.4577160881145,3000.92
2016-06-18,1385.7260301773372,-1499.0463224108998,4319.186441448412,541.938
2016-06-19,1550.749949591312,-1304.4909577794099,4269.308607970775,17.12
2016-06-20,1771.4811204644882,-1104.8433072981306,4580.247480107764,1229.548
2016-06-21,1177.404256340734,-1540.999015292455,3690.65777924133,577.108
2016-06-23,1467.8702178810386,-1348.7619838667263,4402.944373312577,2475.094
2016-06-24,1747.9493857447337,-752.9637603901728,4546.889991053156,5310.952
2016-06-25,1342.0191450035127,-1542.6852009361298,3905.723435036621,893.266
2016-06-26,1517.5671484078202,-985.1809144270787,4339.528347261949,1919.6000000000001
2016-06-27,1747.9577861500766,-896.6020767520231,4552.732935493403,778.7059999999999
2016-06-28,1162.5094662271008,-1470.8775961769697,3739.7776508455513,877.156
2016-06-29,254.4195398742927,-2461.604843407306,2934.934889743382,191.88
2016-06-30,1466.7151698259377,-1206.1161301204588,4101.884706081652,1352.9499999999998
2016-07-01,1751.8140304613937,-1068.7002905957418,4385.9464533809905,1724.376
2016-07-02,1349.686220659461,-1491.9525415449643,4092.3884994308064,772.786
2016-07-03,1527.8844262131354,-1366.7953260009713,4306.304137174384,847.6999999999999
2016-07-04,1759.8746162184616,-798.8792183257484,4436.034551033172,1651.301
2016-07-07,1478.559619766579,-1402.0102490895538,4153.789786255677,3882.2309999999998
2016-07-08,1762.577781335857,-1011.8088450318262,4424.287055584001,2616.512
2016-07-09,1359.1431601183967,-1291.8071605868406,4019.8244985647034,573.286
2016-07-10,1535.9853730568507,-1338.2471230418,4246.498302692092,895.895
2016-07-12,1180.9875460293097,-1345.2867395297505,3890.109179084152,95.76
2016-07-14,1483.7233720632921,-1053.0401541378656,4337.445914454532,2149.96
2016-07-15,1768.1632360217563,-942.9967097964249,4597.242180760479,380.2
2016-07-16,1365.7234571003469,-1368.377688771191,4150.65767869467,910.17
2016-07-17,1544.1333289862441,-991.3995475974502,4382.792809639347,2184.88
2016-07-18,1776.9917381394853,-954.0290949803672,4437.120439346634,2891.858
2016-07-19,1193.834773151991,-1596.3802144560316,4095.8371785452237,1536.454
2016-07-20,288.0522881077652,-2518.7557658160163,3192.701833179501,89.95
2016-07-21,1502.8319925310225,-1263.1061070260052,4160.11414814187,991.095
2016-07-22,1790.7151702099275,-1001.6396352232185,4720.127751976208,1368.048
2016-07-23,1391.7555530575728,-1376.4087026947661,4101.533047768477,654.587
2016-07-24,1573.548458971215,-1178.6153187450252,4154.883121703528,326.964
2016-07-25,1809.5624861219028,-908.1875796333285,4507.118983715609,5920.488
2016-07-28,1542.394119066671,-1244.8105665254318,4270.95988476214,2033.374
2016-07-29,1831.5180205108222,-915.3924903411105,4505.092068362851,819.154
2016-07-30,1433.19256859592,-1281.7831383225223,4162.333705805614,1770.7759999999998
2016-07-31,1615.0264803346631,-1137.5727294127896,4482.85281633237,2174.1580000000004
2016-08-01,1850.5386457919744,-858.67977196908,4721.058156345237,1124.648
2016-08-02,1269.2330113906714,-1538.8410444457693,3871.1772616497365,482.584
2016-08-03,364.52080769164354,-2090.2727888599043,3118.7587351073207,248.82
2016-08-04,1579.6684568054154,-1150.9174704037837,4021.66405292482,497.90999999999997
2016-08-05,1867.355082002929,-968.583187220964,4810.195199794447,197.05
2016-08-06,1467.8310296951727,-1439.701857660133,4069.408529813521,320.38800000000003
2016-08-07,1648.944463966063,-1305.5090057070165,4377.850931198089,179.97
2016-08-08,1884.4683465201508,-762.5832522551581,4556.30995982399,1115.204
2016-08-09,1304.1678558342433,-1416.9287731026193,4095.7364219718766,661.3539999999999
2016-08-11,1620.625909451509,-1024.681184953537,4343.870524971755,151.82
2016-08-12,1913.814197196238,-819.827687910482,4678.964085993821,3951.9605
2016-08-13,1521.736667196195,-1007.1597813326174,4149.534268534245,731.524
2016-08-14,1712.4140521943611,-912.8192971020875,4380.136510767302,923.688
2016-08-15,1959.750106402843,-800.2148148356624,4533.430180914109,1680.2659999999998
2016-08-16,1393.592405425242,-1365.4505798336468,4282.713438415593,204.54000000000002
2016-08-17,507.64093206772327,-1969.3446801490998,3220.893305944049,15.712
2016-08-18,1745.4061882111114,-1039.763638249138,4610.047830665925,496.114
2016-08-19,2059.6861282227596,-435.67379460277,4613.3496865251345,448.792
2016-08-20,1690.7837038632679,-1480.806005139231,4384.043667029881,14.78
2016-08-21,1906.5023744937828,-788.1050268232581,4613.684723469069,4798.2919999999995
2016-08-22,2180.467176992197,-559.0672008187775,4906.097548918207,405.35
2016-08-23,1642.1886214185874,-1171.9962485819437,4313.044515882835,4187.348
2016-08-26,2395.2367929936972,-230.21719078643278,5272.339434832463,4874.298
2016-08-27,2054.844568410402,-520.2303172134833,4719.76711853004,767.9110000000001
2016-08-28,2297.971334695422,-331.51703576293073,5114.820607819955,322.0248
2016-08-29,2597.696394520447,10.960450569283278,5291.081176955269,632.188
2016-08-30,2082.982851879607,-634.3849237978743,4783.25509354529,1656.8700000000001
2016-08-31,1246.6017686612931,-1538.7776372244473,3832.9528570052853,23.968
2016-09-01,2531.084305060884,-158.69925781143195,5449.890315319251,5766.152
2016-09-02,2888.2857842648164,326.29214372738016,5725.356332597513,6792.193
2016-09-03,2557.5530547397307,39.86074367594202,5201.14216499093,2365.596
2016-09-04,2805.7621185148923,203.8071858213557,5379.917239372687,4532.0419999999995
2016-09-05,3105.658193199626,283.5516067409942,5823.138641678782,5226.348
2016-09-06,2585.9380656644653,-280.37862087584523,5280.429216201653,1313.536
2016-09-08,3007.80514622808,290.16677866536696,5609.259824248029,4493.9836000000005
2016-09-09,3343.6372840439153,636.0874604582419,5897.69300654342,84.992
2016-09-10,2986.0805562222185,147.69360221100118,5742.86583597034,2094.324
2016-09-11,3202.153781058787,472.85983388700276,5925.140567466285,6501.586
2016-09-12,3464.830520049908,769.5739747955729,6198.044850718221,2043.792
2016-09-13,2903.1191213933475,325.08660277571397,5718.898066314933,2374.73
2016-09-14,2009.9896832427758,-801.8563176988356,4728.1053588771,1137.338
2016-09-15,3228.3263023515274,422.7576679874883,6059.437348543561,2101.1820000000002
2016-09-16,3510.4885626344303,825.7799676966214,6347.558523970201,425.88599999999997
2016-09-17,3096.4737039713427,432.5486529058909,5844.632314510035,2043.126
2016-09-18,3253.9465560501367,701.4845649587859,6103.943968859002,4751.082
2016-09-19,3456.569566331218,691.7113461416739,6165.823519128787,3839.312
2016-09-20,2834.0729810757484,102.0946160994945,5503.901218294467,1232.004
2016-09-22,3038.505849733215,282.99410661220384,5876.331650030978,615.57
2016-09-23,3262.1936825010316,663.8512439791722,5929.805452071379,1322.145
2016-09-24,2791.9809347619766,42.11206377427786,5667.388715268962,2286.05
2016-09-25,2896.2613549633666,213.9624630509255,5913.346164874446,3443.091
2016-09-26,3049.3963916276707,492.7950476783142,5761.247112535653,2698.1665
2016-09-27,2381.7757255575657,-243.60959592408233,5211.043925330288,1992.9858
2016-09-28,1387.7248571266182,-1327.618558037108,4135.119500980098,99.136
2016-09-29,2511.438390400348,-81.96505574901974,5130.447176951135,1307.792
2016-09-30,2706.5232271307295,-76.01189043933071,5552.428668407569,525.884
2016-10-01,2214.1440574430626,-761.1586147519678,4918.832700973997,781.414
2016-10-02,2303.034904099077,-159.2281664618525,5122.761381315273,18452.972
2016-10-03,2447.8163280559825,-350.88089556340145,5173.420667870561,1680.696
2016-10-04,1779.0514349409052,-918.9330486785959,4499.845584468497,5912.782
2016-10-06,1928.3033993791487,-902.1386764490796,4752.3249457837255,830.4000000000001
2016-10-07,2144.0203590759193,-506.59736872841876,4873.482530207771,973.712
2016-10-08,1679.2788889779704,-999.7291223639016,4330.465820286856,561.5360000000001
2016-10-09,1802.5380136751996,-830.4019274894554,4625.246403700988,546.92
2016-10-10,1988.0560244626063,-754.7476324150252,4709.284070236816,282.75300000000004
2016-10-11,1365.9507288162945,-1503.481302861858,4301.620390552977,33.064
2016-10-13,1624.1229078641284,-1255.9626960876,4277.5242651514955,1650.618
2016-10-14,1900.840685833964,-747.1025913339436,4727.40124034215,3335.888
2016-10-15,1500.5174063956651,-1203.7116150397687,4282.642931007431,1620.15
2016-10-16,1690.839386975553,-875.5512884344694,4460.003818271732,142.182
2016-10-17,1945.250719464007,-668.904747957548,4691.488758242705,2953.346
2016-10-18,1393.0234225231486,-1319.0255916442723,4042.2182105457164,307.92
2016-10-20,1790.4285649766055,-1176.9786398817748,4453.170249703493,946.174
2016-10-21,2134.749751372572,-665.0100952896762,4877.350704869983,7951.592
2016-10-22,1799.5350295323153,-1012.5346613235088,4644.050202191806,188.28
2016-10-23,2051.635434647559,-544.4653389833896,4868.200981922263,467.42199999999997
2016-10-24,2363.697865691661,-359.79000194642333,5115.788656676851,1365.498
2016-10-25,1864.2473073776205,-1014.0474260262258,4622.397038157476,783.96
2016-10-27,2349.9155046528804,-335.0388714851683,5005.693825174889,978.7900000000001
2016-10-28,2728.5827294161277,-23.716424635989068,5456.234765909642,2899.0209999999997
2016-10-29,2420.5792453195622,-272.29347041037744,5207.281357553945,131.154
2016-10-30,2692.4227723355243,-64.14866490616612,5387.957738753419,159.002
2016-10-31,3016.535741988071,151.35859602874686,5809.654342485748,3750.4990000000003
2016-11-01,2521.3331114297475,-189.25744885434676,5109.24828907003,453.374
2016-11-03,2992.242850980184,68.84577996241397,5640.38276252521,3802.7960000000003
2016-11-04,3352.2813143356666,562.5424876079904,6067.616983997685,3888.8179999999998
2016-11-05,3018.599643482652,192.05932148900985,5739.635830562105,4266.8988
2016-11-06,3258.1968588907807,580.4825170726684,6037.745423260004,773.2560000000001
2016-11-07,3544.0843009059854,706.3062381692093,6282.3723456331445,3810.464
2016-11-08,3005.364855562325,37.427956614062744,5656.562133852777,993.9000000000001
2016-11-09,2135.157840377126,-507.1389610150172,4952.109933069941,479.97
2016-11-10,3376.547853467654,307.9923066361372,6036.796349428051,4723.478
2016-11-11,3682.141499107629,903.4726482124298,6356.643707104387,4944.296
2016-11-12,3292.223413761818,703.8309080025674,6032.330332913268,4914.938
2016-11-13,3474.7786910203995,666.261489921756,5942.122924822269,2945.138
2016-11-14,3703.8141042074494,1063.641724960968,6441.153519963876,2774.0620000000004
2016-11-15,3109.4181571851036,416.26173724875423,5833.979743974411,2145.718
2016-11-16,2185.6666186024763,-406.55645107052095,4839.995685704581,36.72
2016-11-17,3376.552017153337,348.3966346110535,6064.27138596401,142.684
2016-11-18,3635.5215388350503,724.780372651879,6361.321494523618,3958.9320000000002
2016-11-19,3203.615150368797,659.4848552219304,5932.067249333352,638.462
2016-11-20,3349.4714671850343,590.6227562536834,6081.808962151905,3070.333
2016-11-21,3049.4903894769923,296.8763500026932,5691.212872744797,1176.891
2016-11-22,2830.6589689975835,231.6400032885094,5548.399933155727,317.044
2016-11-23,2571.5948996642965,-315.2517994760862,5085.587368419123,100.61599999999999
2016-11-24,3876.0389172093746,1012.4345885437837,6613.603762365029,6394.5380000000005
2016-11-25,3366.422781263541,618.0798025693658,6076.616341395989,7978.551
2016-11-26,2989.7173210938627,260.02573130534967,5816.1049524116015,8329.743
2016-11-27,3143.1438351883107,321.401324679108,5724.558853421605,1651.239
2016-11-28,3354.478951761268,648.8498536492212,5837.536196013121,3428.372
2016-11-29,2753.6066970478305,-26.013588572108816,5470.196139619935,300.592
2016-11-30,1834.1357441267453,-1144.7539620223786,4358.056756739821,970.142
2016-12-01,3039.336885998016,363.07695395454823,5965.8575971078,7365.455
2016-12-02,3321.694727578222,656.0496193729464,5962.962646919483,4684.616
2016-12-03,2921.06528712942,132.71663052042666,5564.762900550962,5269.816
2016-12-04,3104.7067311820933,552.7714533082301,5878.9583786785915,944.2860000000001
2016-12-05,3345.6155963497836,517.425275644093,6171.882458492171,5267.004
2016-12-06,2772.6084646596883,61.770020268063405,5435.21541840237,3878.276
2016-12-08,3104.841909069356,236.16696588533046,5923.0671108816305,4709.095
2016-12-09,3403.9474962230665,643.0454462224842,6125.7739293307595,1855.483
2016-12-10,3014.6246138481515,287.53243422966443,5639.310223343868,3459.71
2016-12-11,3203.451923756038,375.26849397964827,5798.590527277615,6102.25
2016-12-12,3442.889295277044,932.559322871829,6380.044084035539,1981.115
2016-12-13,2861.3754510343633,120.62669264219517,5486.889359740613,1194.088
2016-12-14,1951.2737003288153,-769.4484361695233,4743.316764022897,828.654
2016-12-15,3154.8436016381706,276.76801060780616,5736.594741686336,2637.087
2016-12-16,3423.821961015543,567.8282224415115,6294.936619528389,628.5419999999999
2016-12-17,2997.604050177708,127.00872475857291,5748.574399401669,12185.134
2016-12-18,3143.2915798422837,514.2169057722668,5817.5895024269275,7051.35
2016-12-19,3334.0392310460174,634.4876066822787,6227.864556499115,815.1120000000001
2016-12-20,2699.139315658615,119.11451496670928,5520.247753650203,134.54
2016-12-22,2377.704574046054,-386.8872089367056,5123.776521205347,1043.128
2016-12-23,2985.842325324874,79.17536427067203,5937.740186423768,6965.857
2016-12-24,3181.315388200476,542.263398717842,5906.597596486755,1938.26
2016-12-25,3392.175625740103,614.88170883735,6221.869737113306,10488.055
2016-12-26,2761.925317927443,258.02986038353197,5283.170285811761,1829.418
2016-12-27,2127.281312143501,-735.7252578712536,4969.502839007104,959.49
2016-12-29,1715.523057680181,-897.876576169643,4269.1187511872795,1277.68
2016-12-30,2289.025266884918,-379.32670023289825,5084.877664397042,773.774
2016-12-31,2458.152935138289,-468.04052891192606,4980.734982037291,731.768
2017-01-01,2651.711799643461,-134.0421904498966,5221.332423716285,1481.8280000000002
2017-01-02,2013.7717767879772,-594.6726324620347,4964.714394203527,2079.554
2017-01-03,1381.4143631257227,-1528.7709375900968,3970.565928991966,2070.272
2017-01-06,1708.1971899210491,-986.2616028591247,4176.240996930716,33.74
2017-01-07,1235.9585503368303,-1351.3791760664137,4032.0004535186945,3395.59
2017-01-08,1354.4095414370915,-1422.624421573715,4021.1460175717575,892.98
2017-01-09,1537.6760811182521,-1037.564704223501,4223.042312246262,274.491
2017-01-12,1179.1062757310128,-1453.556840392496,3973.0234490170715,848.52
2017-01-13,1459.9554230007193,-1431.146229014704,4294.057580254455,4619.33
2017-01-14,1063.8016822895434,-1683.4739134265865,3879.636487918496,1056.038
2017-01-15,1257.5060381426151,-1400.4524551144252,3982.5888345057174,2140.28
2017-01-16,1513.6150671436517,-970.7614714023147,4322.643487989992,6230.2919999999995
2017-01-19,1344.199048860557,-1581.7738008189383,4023.993672686926,2013.715
2017-01-20,1673.880111251443,-1122.7605656900766,4488.505515736736,767.838
2017-01-21,1317.6179551381024,-1216.1271965335914,4011.6772415445103,2546.643
2017-01-22,1541.4636839864836,-1320.7520893578937,4283.354895752425,4212.372
2017-01-23,1817.3774932636477,-820.8481177934339,4547.74033584479,450.334
2017-01-24,1273.336424550834,-1137.0799850325802,4244.875903694465,418.66599999999994
2017-01-26,1643.1344153580926,-1106.1995125975884,4567.616941404048,3055.2799999999997
2017-01-27,1950.3093718544706,-670.562414183402,4625.306113207943,331.914
2017-01-28,1561.9735601164857,-1198.5818198392922,4414.292956177171,1007.52
2017-01-29,1745.059998250252,-985.9780850995515,4566.445960531731,294.842
2017-01-30,1972.622153897623,-691.1811700237838,4762.89665127536,3749.335
2017-02-02,1621.3310753819924,-1077.4113716908369,4182.964191213556,913.354
2017-02-03,1864.0022202154682,-848.0157732472256,4701.062244037324,922.327
2017-02-04,1411.2098010509112,-1318.755819608588,4126.848827717096,32.67
2017-02-05,1531.6019479661122,-1358.1737668572116,4444.952018551168,2263.012
2017-02-06,1699.918146678186,-876.6055843692981,4466.155250755569,904.354
2017-02-09,1207.1791763970841,-1451.5431673113853,3969.274700490292,773.7639999999999
2017-02-10,1419.3213584042971,-1444.6939054573527,4144.110492746406,227.103
2017-02-11,946.1201465392322,-1868.7108655946838,3731.761837821301,1241.516
2017-02-13,1227.1571229805727,-1636.4017149365807,4061.968781597401,1058.43
2017-02-16,809.5094174243209,-2035.1019405132915,3564.073377553353,1337.442
2017-02-17,1068.915970553217,-1666.4943565191459,3754.268621662581,2964.8174
2017-02-18,652.9823072028003,-2191.9216631727004,3485.306691955122,287.326
2017-02-19,830.0882572098146,-1974.96993075775,3494.8379277115228,1314.59
2017-02-20,1074.2488710064915,-1773.861528165007,3647.409718686747,1150.29
2017-02-21,515.1731682112706,-2241.1721739059503,3251.71501335287,47.904
2017-02-23,910.1277356627531,-1894.8391942573026,3651.117912062718,117.79999999999998
2017-02-24,1259.0074960667544,-1410.359810398318,3870.271420427628,1448.676
2017-02-25,932.0817884961491,-1721.652612636531,3425.5890621643853,430.49199999999996
2017-02-26,1195.9448597884161,-1498.247865490286,4005.69789938271,2847.6459999999997
2017-02-28,1040.9121158598246,-1735.7377350393524,3745.291517562452,17.62
2017-03-02,1567.1618265896748,-1142.8605380654042,4271.082400956108,1450.126
2017-03-03,1967.6389548213042,-561.2584129620609,4606.225654460758,2000.1039999999998
2017-03-04,1681.5554057966942,-941.1217721089405,4548.936532202769,228.822
2017-03-05,1974.7463985229122,-906.6842889920678,4605.336494062981,1240.02
2017-03-06,2318.9719738071785,-322.8145008353792,4937.568261803785,778.236
2017-03-07,1842.0237113723465,-981.18018196695,4587.258412248067,166.59
2017-03-08,1035.6773137810374,-1669.9399202473553,3730.684685896642,843.1
2017-03-09,2341.668788497395,-508.594729973974,5111.9962232776015,710.804
2017-03-10,2711.2776041393245,-146.02000667136653,5426.872595618153,1252.952
2017-03-11,2383.5077535756714,-290.37988120188396,5369.642501289353,1973.708
2017-03-12,2625.1333850122564,-82.85025473498133,5170.61587818458,353.28
2017-03-13,2909.0410013752353,286.1714048115229,5507.50774047828,4791.35
2017-03-14,2364.308061122467,-290.56816473719755,5013.812218760577,49.616
2017-03-16,2711.7333989173776,-32.018005268068315,5406.232903332742,2014.381
2017-03-17,2999.9819480097676,193.8133207943576,5640.959188505811,542.746
2017-03-18,2589.462984709335,-478.29670403181973,5185.589167559025,1027.758
2017-03-19,2748.5261912224587,28.017580643678397,5473.785017554123,2166.248
2017-03-20,2951.5849021751874,316.0942129907243,5790.810485507992,899.568
2017-03-21,2329.161497370409,-519.7082322741782,5010.172178284394,3332.636
2017-03-23,2535.871224773709,-372.72436459757586,5099.889891633929,14816.068
2017-03-24,2763.3169706090966,-22.022988590290154,5551.561536071289,1257.298
2017-03-25,2299.55613356905,-461.2406931451963,5034.856030840974,3567.026
2017-03-26,2413.590102629299,-222.28509434446616,5128.500108330314,3252.88
2017-03-27,2580.278900200038,-82.61591627764618,5263.389152879055,2933.516
2017-03-28,1930.382741314549,-1088.5337650252293,4724.238249365102,1504.702
2017-03-29,958.4539799592751,-1760.7204421991137,3764.27832979548,81.4
2017-03-30,2108.758529928276,-511.0984401185788,4838.6646914215025,656.407
2017-03-31,2334.811324724346,-358.5592176572809,5088.732788418555,4981.010799999999
2017-04-01,1877.5177429311436,-863.6405390858129,4689.910847990089,5972.988
2017-04-02,2005.1884373709256,-872.5797486738519,4753.4341237796525,822.97
2017-04-03,2191.8601127371953,-696.4021102018262,4857.472736383736,32.528
2017-04-04,1567.362388219447,-1125.5743515869044,4617.034858749197,808.47
2017-04-06,1808.6875835720298,-812.270116245329,4409.521679645031,114.41999999999999
2017-04-07,2070.1441862867373,-491.2037265301295,4939.406362396928,1971.2905
2017-04-08,1649.4330900982068,-1034.9915248539546,4569.143399539564,6401.93
2017-04-09,1813.8192504728704,-838.5395760247335,4373.42687462759,1626.71
2017-04-10,2036.3528484551525,-883.0756190890756,4915.266951876388,755.529
2017-04-11,1445.9595828412257,-1386.4581883307706,4219.933023372929,319.806
2017-04-12,535.3803781346905,-2246.2694868895537,3184.4594814197712,69.66
2017-04-13,1747.1383887741013,-926.709717516792,4203.6834798088685,1345.8239999999998
2017-04-14,2033.1167406937204,-614.335245976839,4784.160476872635,652.93
2017-04-15,1632.7379242587401,-1130.516271080263,4394.071869486224,332.338
2017-04-16,1813.011400270908,-866.9207902540006,4644.076339546895,944.429
2017-04-17,2046.8812432376426,-603.0047699683666,4962.178631959479,3431.4590000000003
2017-04-20,1765.4582327304613,-1110.3793195400867,4628.551163619348,2033.24
2017-04-21,2046.3093338497122,-600.6747259440849,4913.554067273709,1254.564
2017-04-22,1637.7263825755394,-1051.121491950199,4549.094821106668,947.692
2017-04-23,1807.3205460242189,-1017.2700872947281,4405.582229278379,1199.222
2017-04-24,2028.6966851465797,-768.2573602674105,4668.562781919963,928.558
2017-04-25,1431.5189979947086,-1271.650428886414,4169.886563201355,678.113
2017-04-26,509.42170652057166,-2230.410136978174,3254.243951366354,61.608000000000004
2017-04-27,1705.943576732087,-1037.8666707590703,4448.648659944381,576.5756
2017-04-28,1974.0706954681073,-1011.6824483916696,4601.941021495592,795.296
2017-04-29,1554.3794448627991,-1057.7598378928321,4263.042669502389,1053.26
2017-04-30,1715.0472792733813,-1103.5828553331553,4480.4671985999685,1390.1260000000002
2017-05-01,1930.164159217896,-818.4932250697015,4604.306021857508,4108.37
2017-05-02,1329.7852188595107,-1435.465931087394,3943.664135380546,399.11
2017-05-03,407.831470574974,-2508.498592993196,3085.6439900442106,1386.346
2017-05-04,1608.0175480820646,-1119.7787425665874,4524.918585656767,1389.4050000000002
2017-05-05,1883.3910297972618,-885.1898742821138,4662.161490811642,185.123
2017-05-06,1474.4753070480797,-1114.935743187658,4217.028839487176,3183.3698
2017-05-07,1649.2835322087963,-1061.1983494948981,4529.787105434332,2549.468
2017-05-08,1881.6363417954778,-889.5848094369672,4691.8667491738715,3658.5540000000005
2017-05-09,1301.22368828122,-1427.5380818703773,4017.9510612956656,1078.222
2017-05-11,1625.7121529965607,-1241.5914058261894,4246.439470667041,449.469
2017-05-12,1926.2817672972567,-767.3933995251091,4456.000915175225,970.384
2017-05-13,1543.137641447673,-1176.9766312296838,4042.386472390073,3066.378
2017-05-14,1743.6610368949437,-881.5274906341468,4506.535268094488,4182.062
2017-05-15,2001.0385907339328,-676.0900592035944,4664.929013526982,421.264
2017-05-16,1444.3418186379233,-1258.903191287287,4137.8713612473775,221.024
2017-05-18,1810.0399014175232,-874.0189421296478,4531.107783915172,1830.508
2017-05-19,2127.0901439507566,-479.08994694818625,4916.183794217525,4919.182
2017-05-20,1757.1178204048615,-1015.9182232140532,4393.627675915015,2997.578
2017-05-21,1967.187622913043,-1050.1831227162045,4402.517067357582,538.02
2017-05-22,2230.261323704508,-623.1382630536061,4809.949568340457,336.56199999999995
2017-05-23,1675.2819875549847,-1008.4929889405433,4371.387798636489,241.436
2017-05-25,2032.4562341941594,-771.6563826363893,4543.980247835112,886.026
2017-05-26,2339.4946523548006,-543.0971866719472,4859.141333226395,270.24
2017-05-27,1955.9814168324776,-1272.6472672444404,4625.785393574362,2084.908
2017-05-28,2149.311674626228,-762.6025375946832,4708.8755879988385,1480.103
2017-05-29,2392.847726408019,-398.589278750346,5096.61322444111,691.108
2017-05-30,1815.991423991891,-909.6736718950461,4491.398963078036,736.8904
2017-06-01,2124.4406497334153,-639.5957271561247,4843.329713776196,5058.362
2017-06-02,2405.717770629337,-274.9098302654402,5203.815508012896,135.70600000000002
2017-06-03,1996.2483555111437,-919.1702556098754,4674.235766021738,2952.036
2017-06-04,2163.9691070639597,-667.6829324610795,4932.749350013357,279.414
2017-06-05,2382.7581764550555,-259.69756413044666,5091.393203729981,491.11199999999997
2017-06-06,1782.4951278250173,-857.4466452175786,4545.961280034103,31.349999999999998
2017-06-08,2049.8072164049304,-778.4694634976325,4648.189065004623,2227.038
2017-06-09,2314.027984270281,-392.126890610086,5074.388987681043,939.1329999999999
2017-06-10,1890.1776361216475,-986.6200941073505,4572.3387903846215,2513.3430000000003
2017-06-11,2046.3507738579958,-575.4358100631831,4778.06628492125,1580.894
2017-06-12,2256.5076279473124,-586.5104853350124,5094.616852355387,1679.968
2017-06-13,1650.5350390997705,-1142.785462371246,4380.6966794703685,1156.018
2017-06-15,1914.8713877923574,-806.750173466076,4412.683221494348,4057.51
2017-06-16,2181.5032310714823,-712.3748089989941,4957.674264580263,2724.194
2017-06-17,1762.3558760191872,-822.4388931219024,4534.4591210971275,3896.672
2017-06-18,1925.2374724088475,-841.098414537019,4807.9645466394195,1031.1555
2017-06-19,2143.7889790486765,-676.4671539739645,4905.783354162708,2115.941
2017-06-20,1547.5557403677972,-1153.6874053706772,4278.171837157109,1028.228
2017-06-21,629.908524490274,-2129.642533553397,3231.411731964069,595.656
2017-06-22,1833.992375687873,-947.6582952882609,4521.858581615302,579.019
2017-06-24,1704.7711589234336,-925.4740681959515,4591.090677504611,1287.614
2017-06-25,1878.9545165517275,-777.6356780463775,4654.462395139315,1508.3519999999999
2017-06-26,2108.2148497004387,-608.593725809801,4623.384909934836,4224.136
2017-06-27,1521.8746596157375,-1165.6665875733072,4337.814030683619,1644.906
2017-06-29,1824.985603743571,-746.4310952060223,4660.139910194729,4521.9912
2017-06-30,2109.8494321156218,-599.0456179069638,4751.00177031878,4721.977
2017-07-01,1707.6628192778085,-994.482195663557,4341.357341622175,639.83
2017-07-02,1885.9483728109399,-627.6265000982651,4609.9218913202085,169.192
2017-07-03,2118.1387730274896,-614.7495289715902,4777.929597008181,6963.4039999999995
2017-07-05,625.7983914056108,-2385.854892014684,3202.682194823318,476.35400000000004
2017-07-06,1837.7507024294318,-746.1291916371963,4467.956959445895,380.37800000000004
2017-07-07,2122.073486949565,-593.594837234605,4766.034397263156,1620.25
2017-07-08,1718.891187842149,-1220.1373098317458,4297.007265371034,1980.2640000000001
2017-07-09,1895.9095210517185,-952.1384970375765,4689.340919018267,1671.214
2017-07-10,2126.7402151584483,-749.0396070636536,4916.545266946245,359.21399999999994
2017-07-11,1540.9668329752901,-1300.6169829537844,4177.335009536625,1728.892
2017-07-12,632.0581534748478,-1920.251010878573,3508.252496167552,3.816
2017-07-13,1843.307814676617,-997.6422105251239,4395.662299693272,504.542
2017-07-14,2127.3844894119097,-602.0422936423406,4714.109312818912,3598.9339999999997
2017-07-15,1724.4843259947118,-950.584567421359,4348.6918333190915,2132.229
2017-07-16,1902.3529975650556,-631.3611849216074,4554.375975942342,316.636
2017-07-17,2134.609908857638,-530.4103210014641,4794.337409796621,2191.873
2017-07-18,1550.814794487541,-1111.5944966880827,4381.646415347641,2106.794
2017-07-20,1858.5290557239964,-828.2337487392131,4421.667196281061,2283.208
2017-07-21,2145.81970026743,-465.60780368442295,4955.311879947388,3685.944
2017-07-22,1746.3329070397692,-862.6173630834659,4250.960768712325,556.3140000000001
2017-07-23,1927.6850859802316,-929.4236996260111,4649.699077786784,898.188
2017-07-24,2163.3617858186976,-428.837247967192,4757.524060339618,2399.96
2017-07-25,1582.7909062036747,-1014.9684283185493,4174.102833292654,798.742
2017-07-26,679.2647585875422,-2177.266166135059,3572.1725795249836,2012.3020000000001
2017-07-27,1895.8893517717338,-938.0678819148233,4588.471530935449,1142.68
