ds,yhat,yhat_lower,yhat_upper
2016-04-20,-14.936246479800502,-2621.5676328258296,2476.5321792674245
2016-04-21,1106.5185970568982,-1410.2187522065087,3660.0199764292215
2016-04-22,1603.6617241355357,-1043.5749787892585,4209.165313968033
2016-04-23,1265.2638751403929,-1250.318049086355,4036.5824948496074
2016-04-24,1401.8773495783523,-1214.4876716117144,4019.837806326615
2016-04-25,1603.6561344565541,-918.5671468958006,4278.862523098306
2016-04-26,913.6549457117566,-1593.9864541732115,3782.8339072978024
2016-04-27,-53.090295569917316,-2525.618892585415,2509.3765481999844
2016-04-28,1061.6234894738768,-1398.0604523647735,3871.664155067306
2016-04-29,1553.1368639152652,-1273.1444142139978,4051.7688481400905
2016-04-30,1210.6508545011902,-1434.2344480070226,3845.558177672774
2016-05-01,1345.0838724794173,-1016.2241301854748,4161.576331011981
2016-05-02,1546.881555374332,-1077.0976390296707,4232.361742120906
2016-05-03,859.3079955056644,-1786.803404183876,3359.9768941158914
2016-05-04,-102.4789574728959,-2714.3047165227354,2440.1737314367692
2016-05-05,1019.7558079925161,-1570.0504566717552,3598.227604607056
2016-05-06,1521.295276133303,-1091.2998683833885,4234.515490904548
2016-05-07,1191.1962288555746,-1560.2295109094778,3762.905935808461
2016-05-08,1340.1516275929769,-1250.0231317716505,3915.550016041611
2016-05-09,1558.3082172785823,-1133.3371779035658,4115.088968347051
2016-05-10,888.5675428495576,-1652.9235071751818,3469.5740006982915
2016-05-11,-54.3272618185847,-2542.1292723914976,2336.866352462813
2016-05-12,1087.4048466135425,-1330.5775792131678,3495.4918605705902
2016-05-13,1608.5671783871965,-875.1812172532265,3974.937974701053
2016-05-14,1297.725496035112,-1398.3606545712655,4076.7975890803514
2016-05-15,1465.084747854585,-1317.2281640164865,3952.919512705998
2016-05-16,1700.3206986975424,-671.6585284331142,4472.399823928738
2016-05-17,1045.8942509251738,-1654.0009688803746,3715.749188501024
2016-05-18,116.15044726180781,-2502.7675847900027,2842.6187533564257
2016-05-19,1268.5255860719685,-1327.0232649231448,3894.6921661565943
2016-05-20,1797.540673658623,-676.7583066118083,4437.004265848121
2016-05-21,1491.5487792521224,-876.384412512327,3945.2275679208033
2016-05-22,1660.6168477766537,-1057.9376836776175,4324.437257133447
2016-05-23,1894.3602186672574,-798.7584074460157,4343.192515554524
2016-05-24,1235.2576081000338,-1614.8339702700314,3701.3225498602856
2016-05-25,297.748576070504,-2293.1542114220633,2893.3946232556245
2016-05-26,1439.4370013476857,-1097.8157570480469,4026.5448258025854
2016-05-27,1955.0789402983141,-609.527063453136,4589.551730281062
2016-05-28,1633.3226396853304,-929.1384289846138,4190.738121947161
2016-05-29,1784.5815089426214,-1021.1731198966461,4365.322997142731
2016-05-30,1998.8585882845914,-340.11428852569816,4796.457782591613
2016-05-31,1319.0505864156075,-1396.5540674742736,3837.5599566244737
2016-06-01,360.03384412424816,-2294.7856804900143,3002.424224090925
2016-06-02,1479.8560898144005,-1079.0833085124975,4203.465288515098
2016-06-03,1973.7127039134714,-678.5573926726543,4583.631286118191
2016-06-04,1630.67559105305,-910.3428536217228,4418.387258258875
2016-06-05,1761.5557727364496,-796.612020466724,4255.085802069309
2016-06-06,1956.7185139426147,-565.8813389532224,4711.89659938249
2016-06-07,1259.3793242779088,-1363.3316640621194,3688.799497504512
2016-06-08,284.6832476582299,-2384.9298772344023,2950.289424435533
2016-06-09,1390.8917285666544,-999.7559011320166,3944.907038054116
2016-06-10,1873.3555910579992,-518.0394493342064,4315.911775926891
2016-06-11,1521.2424080037147,-948.5917367177175,4265.780224993946
2016-06-12,1645.399333240073,-763.3029704748687,4121.71843101213
2016-06-13,1836.170145423813,-789.7291892996005,4296.50003738593
2016-06-14,1136.6947034465313,-1388.0251357882928,3600.4123467101645
2016-06-15,161.99320766092546,-2390.6347480154986,2765.854060197111
2016-06-16,1270.1590838868294,-1276.9655759114942,3896.8949343105764
2016-06-17,1756.3390747243607,-978.9455617189617,4260.900705592338
2016-06-18,1409.468427299931,-1256.2751368169193,3812.7205983879935
2016-06-19,1540.142011673364,-1132.4266572355605,4056.2934050780264
2016-06-20,1738.4398459428903,-977.4744990925154,4385.386602776596
2016-06-21,1047.2349571204165,-1550.6463910220994,3668.6498955165025
2016-06-22,81.28571153010057,-2660.5316404983237,2653.309947236136
2016-06-23,1198.4361895051684,-1268.5971631388666,3878.927842679899
2016-06-24,1693.6029721603302,-895.5617300864543,4436.495548626388
2016-06-25,1355.5160443873206,-1107.3846355340283,3985.7440705258336
2016-06-26,1494.5945002208803,-820.7462996132082,4003.1320502071667
2016-06-27,1700.7754194301106,-1033.1738145634004,4042.1235894013644
2016-06-28,1016.8237805314094,-1471.2942757587416,3573.697549325991
2016-06-29,57.42552473562978,-2726.844989536294,2510.885685733784
2016-06-30,1180.3873705094743,-1354.3675932566005,3874.197382526363
2016-07-01,1680.6218141068139,-734.5960677684985,4054.3304943462886
2016-07-02,1346.8851271966296,-1259.9327337964748,3778.3238070396374
2016-07-03,1489.6491801734476,-1273.655401788032,4194.322263494508
2016-07-04,1698.9256322627834,-904.0304357313802,4208.160435395501
2016-07-05,1017.5705498580104,-1481.0140486624946,3598.362281428059
2016-07-06,60.37178060741735,-2291.7923578910436,2403.232150560578
2016-07-07,1185.2429056927185,-1446.9718234186346,3735.2285013431097
2016-07-08,1687.2024303009198,-866.5010293876086,4238.604944184417
2016-07-09,1355.106242762282,-1003.8739079149375,4142.734209878995
2016-07-10,1499.514377344011,-1101.8171991444542,4210.274501648285
2016-07-11,1710.5108088477095,-801.9028231322129,4019.5316053573843
2016-07-12,1031.004501697868,-1416.6799517188329,3709.064589034917
2016-07-13,75.81417159810508,-2479.5223470230862,2603.9447079181564
2016-07-14,1202.8606775776675,-1245.024166457556,3905.581247996684
2016-07-15,1707.1457619580435,-911.9708049889963,4177.1832661899725
2016-07-16,1377.485186349541,-1339.4829904350636,4061.835242167326
2016-07-17,1524.3772761251137,-877.2729784950445,4218.604972646832
2016-07-18,1737.825539603152,-839.981151339173,4612.1916493959425
2016-07-19,1060.6434853904402,-1402.4467827305466,3543.5549480927757
2016-07-20,107.54396283263327,-2400.7923918914316,2704.0804151944144
2016-07-21,1236.3367806265553,-1334.5401854536271,3834.312382524844
2016-07-22,1741.913134223535,-832.7138579563834,4124.643402831475
2016-07-23,1412.9846849981707,-1061.2887812601182,3897.099063780448
2016-07-24,1559.958087195924,-844.4745869556195,4056.2166697667144
2016-07-25,1772.7634079021268,-811.0963260594415,4208.965773575194
2016-07-26,1094.1643455559488,-1693.347147518487,3648.89874009354
2016-07-27,138.85236364144134,-2436.739930995167,2866.476091194841
2016-07-28,1264.6483032921965,-1282.985110762552,3876.2013855140963
2016-07-29,1766.489836995635,-833.302155024596,4450.118835279444
2016-07-30,1433.1724666217533,-1167.885501092862,3886.290078422065
2016-07-31,1575.2247552866424,-1043.5323568956721,3972.1413410014193
2016-08-01,1782.736168974549,-931.6095746539654,4418.025235967929
2016-08-02,1098.6654034408448,-1414.3437997802498,3880.152054764542
2016-08-03,137.9313242160781,-2422.007731899655,2819.3765734554195
2016-08-04,1258.6101354864934,-1409.8631154879702,4093.691455582397
2016-08-05,1755.9172319595925,-880.2691419433096,4257.068597516267
2016-08-06,1418.94156641286,-1273.6445195815586,4010.5735168689066
2016-08-07,1558.5133858204663,-1126.9493017282762,4063.4163074927555
2016-08-08,1765.0239048247374,-727.8013085649131,4287.634300070083
2016-08-09,1081.725008918421,-1563.5422031682983,3708.45214957291
2016-08-10,123.81134983777974,-2461.072693597783,2789.568272360998
2016-08-11,1249.6086946669916,-1318.5905843166195,3712.4989478369853
2016-08-12,1754.5472326337933,-731.7575102840287,4294.621549381118
2016-08-13,1427.8879189560723,-1358.7095079457863,3849.268126706546
2016-08-14,1580.5829450546173,-915.285596256183,4068.0349670884575
2016-08-15,1803.0891233077764,-727.4353502162814,4505.969380251872
2016-08-16,1138.6624746576301,-1350.900763041344,3745.9115625120603
2016-08-17,202.43654847333414,-2342.0735389805463,2873.7580546431627
2016-08-18,1352.6084692862296,-1305.266352604905,3918.589589181427
2016-08-19,1884.411509611856,-569.8804585363453,4513.555539860812
2016-08-20,1586.842323124453,-904.1026118073763,4291.2216387852495
2016-08-21,1770.5239402309953,-827.5432623709618,4240.208702638236
2016-08-22,2025.5232843932195,-431.7580150510615,4609.726435280826
2016-08-23,1394.651426004377,-1070.9030652064787,4065.4177796990325
2016-08-24,492.5489918216208,-2061.5778065855725,3185.583228184447
2016-08-25,1676.880576457127,-939.9557982557557,4436.974721146457
2016-08-26,2242.3167741516763,-301.67781617593033,4874.522982472052
2016-08-27,1977.2717563923015,-650.6085516411839,4416.318041420891
2016-08-28,2191.777266348823,-515.7863130795787,4875.913343769419
2016-08-29,2475.3115414238655,-108.80620167269086,5019.511033209923
2016-08-30,1870.1111241433555,-602.8620017523118,4634.944810883979
2016-08-31,990.2677200081649,-1587.4931767377882,3437.095022281634
2016-09-01,2192.9336933126856,-330.6212315706945,4952.786601290986
2016-09-02,2772.314574149055,256.83431948178645,5382.8780281059235
2016-09-03,2516.416273565731,-79.12696754087143,5036.816732495585
2016-09-04,2734.9276713424097,148.0674405974917,5252.726982167719
2016-09-05,3017.056908085402,302.11036125322147,5448.881390204856
2016-09-06,2404.8491931023436,-262.6905584719619,5017.63388578735
2016-09-07,1512.2881719247052,-1031.5648171689106,3985.5870599804043
2016-09-08,2696.5043657293922,177.00323449621374,5312.277903894363
2016-09-09,3251.7690551424566,709.4459646512538,5823.560015587372
2016-09-10,2966.2410965406857,260.43909517050975,5535.76178331977
2016-09-11,3149.847775494398,485.45316370038717,5747.819347864258
2016-09-12,3392.1176862474717,889.374478551298,5958.416633060219
2016-09-13,2735.4937501203603,-68.84977239075597,5356.612059346621
2016-09-14,1794.4285007508997,-693.6560220473907,4551.2108745551395
2016-09-15,2926.5852970185115,528.227980968616,5489.239803166176
2016-09-16,3426.8239626834265,852.0174841197261,6096.435876914518
2016-09-17,3083.9387266184085,524.3985606766043,5546.756820676016
2016-09-18,3208.5293499150566,665.1911537941644,5749.441528357741
2016-09-19,3390.8240311501527,758.8864788510338,5840.119482107466
2016-09-20,2673.982190915639,282.52065242930746,5163.918665595202
2016-09-21,1673.1794908208283,-916.9383908290462,4358.715808661716
2016-09-22,2746.79892398007,12.562888238921365,5305.266153563858
2016-09-23,3190.406638211195,671.6015187355878,5775.95123572944
2016-09-24,2793.480511015806,100.8646438442557,5162.920867248781
2016-09-25,2867.2724884734657,295.97662849980077,5378.684819764699
2016-09-26,3002.623384383397,586.2550081366231,5503.364323533424
2016-09-27,2243.2583240413596,-233.223065966414,4827.4278574204545
2016-09-28,1204.8652495796237,-1099.834169762489,3702.979410733918
2016-09-29,2246.2803644904466,-330.57613783144717,4774.948339999161
2016-09-30,2663.4591996821887,106.19363421756724,5056.561667978583
2016-10-01,2246.201323321447,-201.82640133292233,4883.601933353252
2016-10-02,2306.009694758277,-216.00971191445421,5133.929096934867
2016-10-03,2433.90333404427,-181.598034258825,4877.5742664512445
2016-10-04,1673.711457262683,-789.5881317656438,4296.382710377111
2016-10-05,641.1514535921278,-1867.1160076014703,3355.197417047475
2016-10-06,1695.0145370991368,-808.7544006443269,4317.298873705477
2016-10-07,2131.137710114654,-311.2718931760917,4810.202545883946
2016-10-08,1739.1300165330063,-743.6765739964409,3992.996227552585
2016-10-09,1830.234045086357,-701.9418162284367,4381.516877899337
2016-10-10,1995.141319210718,-854.4358662398196,4572.690265220189
2016-10-11,1277.2896950757313,-1148.8615841504468,3772.168867824691
2016-10-12,291.94512186524366,-2362.6381066531035,2803.4677203041333
2016-10-13,1397.391582056071,-1364.359400786384,3849.337936913379
2016-10-14,1888.9078390623426,-731.8296921000485,4558.109092498987
2016-10-15,1555.4989656736584,-1183.670234301105,3951.827993183404
2016-10-16,1707.763610937016,-860.4398196785905,4283.679340053803
2016-10-17,1935.7156401541754,-794.8919488326359,4516.938908100793
2016-10-18,1282.0882653102103,-1465.7873274509323,3893.845691595401
2016-10-19,361.42301084314,-2054.792843518344,2970.113565300974
2016-10-20,1531.2673153801989,-1002.6118315972132,4216.264742943854
2016-10-21,2086.159369165391,-404.1521451844938,4585.271983139693
2016-10-22,1814.368119718094,-831.2270775529619,4338.660712952057
2016-10-23,2025.7693471498947,-575.0360937328627,4590.233741549519
2016-10-24,2309.676370522462,-310.11737389117957,4955.270240377033
2016-10-25,1708.1534152772915,-870.6074177444629,4306.549006828205
2016-10-26,835.1138556575862,-1657.6319744271225,3497.244391464138
2016-10-27,2047.5270462069932,-541.3161552164713,4598.155179202194
2016-10-28,2639.4121549670676,-117.54017796276628,5224.550265514364
2016-10-29,2398.5867913505945,10.35798585871082,5001.318618980341
2016-10-30,2634.5511533771814,-159.4662266994518,5213.542501826915
2016-10-31,2936.3260744603213,300.4085585157519,5817.813746792623
2016-11-01,2345.772810217973,-272.65484894258765,5018.935919463206
2016-11-02,1476.6966153997682,-1105.9899632894187,3980.985113798774
2016-11-03,2686.057604774988,35.667388738232965,5156.542606113352
2016-11-04,3267.9671855802576,862.1566116492075,6018.781723042568
2016-11-05,3010.437684756608,296.56212635295475,5532.092106671878
2016-11-06,3223.2657744408034,599.6437386989198,5867.864081711239
2016-11-07,3495.8679797212544,903.0468389963792,5964.765944347761
2016-11-08,2870.5960472338784,357.2416109195051,5649.947705628421
2016-11-09,1961.83420170427,-639.5546222047129,4526.172718528806
2016-11-10,3127.2018036704053,355.8060491967892,5759.459611857106
2016-11-11,3661.5397607595555,976.0444457143117,6203.257776388964
2016-11-12,3353.6484271874615,637.8651547408705,5924.503246650769
2016-11-13,3514.157753499228,969.5941379764976,5946.006542524922
2016-11-14,3733.348175254464,1103.2643764558131,6347.3375661994205
2016-11-15,3054.4502675334156,500.8332118843625,5626.32519027122
2016-11-16,2092.7254806270803,-491.1944874763352,4517.344674026751
2016-11-17,3206.651793213721,744.5219239956707,5729.191812959131
2016-11-18,3691.8929868919276,1145.0324803228796,6300.039070933283
2016-11-19,3338.019649126948,613.5638876972394,5915.879282996899
2016-11-20,3456.363051553949,938.9198629550559,6204.23933716301
2016-11-21,3637.820780377152,1194.4605376724614,6247.8304562065405
2016-11-22,2926.1425272274755,517.1992484124671,5698.5726822952965
2016-11-23,1936.9987206199323,-683.5395389416412,4479.9118514435495
2016-11-24,3029.156172254793,402.28484345120955,5757.674627667188
2016-11-25,3498.4397433789636,714.7597147052269,6156.884282813327
2016-11-26,3134.448393613865,725.3057934560006,5733.970429002964
2016-11-27,3248.4069601755,509.919936554493,5624.241442024104
2016-11-28,3430.972683421444,864.3863284896893,6044.733445332499
2016-11-29,2725.5249586268615,367.55112955524,5339.234371012533
2016-11-30,1747.2409933361037,-698.1938720388798,4264.625016121217
2016-12-01,2854.2814691117946,406.7516561097203,5526.819161399185
2016-12-02,3341.765061524203,685.8438301622851,5999.41277411272
2016-12-03,2998.4999552869667,385.2537310272414,5614.901480141082
2016-12-04,3134.8534053561143,486.41056580405876,5801.877685515796
2016-12-05,3340.5779969662926,723.3371485309602,5893.48528637684
2016-12-06,2658.1226623242596,82.90725909988753,5183.475976698878
2016-12-07,1701.7306611497122,-947.9357935419596,4299.393266321559
2016-12-08,2828.648111892277,202.14345596446128,5389.587218744292
2016-12-09,3333.121387760076,982.3965125113151,5872.945683160716
2016-12-10,3003.1509597184286,461.9191461790936,5780.113009555765
2016-12-11,3148.382184222409,550.5202262184612,5823.431643768562
2016-12-12,3357.951131274972,571.5126941220714,5931.073552030922
2016-12-13,2673.813023039769,94.04282760446421,5138.041959739648
2016-12-14,1709.8549864790352,-893.6231304608335,4283.04202896569
2016-12-15,2823.116299946587,322.2753744665276,5642.130422314872
2016-12-16,3307.794090017891,752.5053570061159,5913.948674770363
2016-12-17,2952.00178238891,368.7183950397904,5736.590439394268
2016-12-18,3065.660609240148,267.5215326702406,5845.263393951265
2016-12-19,3238.3421829446534,637.6669072833937,5864.127086070164
2016-12-20,2512.5896752253516,-144.57564717063045,4773.6261458320905
2016-12-21,1503.0194306233047,-1115.503980063143,4167.712813466285
2016-12-22,2567.526376266749,44.93108296965723,5029.728850560287
2016-12-23,3001.271479612055,610.7280515687268,5628.0389767562565
2016-12-24,2593.4189417911016,-174.58207763055862,5357.782380354155
2016-12-25,2655.0038957091365,-26.98583652784611,5185.795892120626
2016-12-26,2776.7491586384094,191.41954841499395,5191.648699363194
2016-12-27,2002.3591788093008,-537.8683975537137,4700.3253215286995
2016-12-28,947.5936519807262,-1671.4606646141556,3504.139260135349
2016-12-29,1971.4448479727123,-688.7777207283765,4451.70343248569
2016-12-30,2370.0975913522198,-166.61072756363228,5123.383676372768
2016-12-31,1933.6402733462887,-607.5869341594171,4576.109848350555
2017-01-01,1973.9083331576403,-708.1543802314316,4548.440195247812
2017-01-02,2082.2793895618347,-732.9197989383691,4567.3817646202615
2017-01-03,1302.948739032608,-1496.1206859316878,3771.2741751546605
2017-01-04,251.98820307104188,-2347.3473522366935,2860.007914917406
2017-01-05,1288.5127875037736,-1338.558830906821,3820.9414039111684
2017-01-06,1708.6344248124926,-695.5312888130329,4288.7772844880155
2017-01-07,1302.1713976512908,-1188.4830390436211,3737.294040274844
2017-01-08,1380.4949900906986,-1071.0856780006377,3957.1207168259593
2017-01-09,1534.3325385248788,-1137.0093665357558,4051.4002445509645
2017-01-10,807.0554709655871,-1793.7031542095428,3407.437524447199
2017-01-11,-186.24492715547444,-2895.4975083077215,2355.1782974375883
2017-01-12,912.4300851983689,-1521.040637698073,3634.6937338940893
2017-01-13,1397.9649445055504,-1167.8812599726286,3912.5473736971267
2017-01-14,1058.86670617268,-1593.4916653304529,3548.5748614253725
2017-01-15,1205.1415604677968,-1357.3415157421218,3537.393719272837
2017-01-16,1426.1294086288617,-1183.7048503803644,3972.966349520021
2017-01-17,763.8243342938149,-1891.2236439417404,3321.1210342245604
2017-01-18,-168.01707615080136,-2770.997110031069,2221.5427789139408
2017-01-19,987.3437454753343,-1656.958315714006,3668.6407461477106
2017-01-20,1523.6360085847396,-1037.5642789791436,3968.4485409713157
2017-01-21,1228.3446863542167,-1250.3694461975085,3674.5539032885904
2017-01-22,1410.6122986170058,-1099.4512190830228,4116.567730312148
2017-01-23,1659.095177432796,-595.5657659056874,4261.815087764293
2017-01-24,1015.301487947233,-1563.55749776838,3482.548293761638
2017-01-25,92.71249337209565,-2549.640912934701,2837.845285660503
2017-01-26,1248.0100480122185,-1332.2878231061816,3801.3497425818646
2017-01-27,1775.0879622369946,-741.9419572384425,4314.725454051197
2017-01-28,1461.814700948138,-948.3774283338399,4055.4393661599565
2017-01-29,1617.9273489104817,-834.5069205845755,4372.891364446303
2017-01-30,1832.8749618875281,-649.6252609676062,4375.202153135383
2017-01-31,1149.1388285650055,-1247.428392429188,3601.9920144115686
2017-02-01,181.3315345147298,-2260.687403605036,2650.935397389345
2017-02-02,1287.3982978081947,-1150.0809209401968,4012.1560618364874
2017-02-03,1762.598977567137,-806.6178501992572,4411.148644800358
2017-02-04,1396.23862915693,-997.4722578716796,4067.6749716240784
2017-02-05,1499.527592476772,-1300.718312232218,4004.70309201458
2017-02-06,1663.389904133534,-993.641516328981,4179.99419845241
2017-02-07,931.7484308597589,-1626.7518739784132,3570.9378278479494
2017-02-08,-79.41053344418265,-2502.3569521353033,2627.1991411038093
2017-02-09,989.1311000007914,-1616.2333398792796,3493.5898530660143
2017-02-10,1433.7745570762468,-1133.1121417622794,4058.2921489871137
2017-02-11,1044.80713900337,-1512.4600670888358,3558.0706381792197
2017-02-12,1134.2384169655309,-1296.348654581218,3692.7878161003987
2017-02-13,1293.5890573221066,-1437.3358170830027,3730.994324249489
2017-02-14,567.161152719266,-2145.6955532312045,3148.4080529410876
2017-02-15,-428.90683780751124,-3109.145426370595,2185.625629634419
2017-02-16,664.524001530956,-1724.1877576627962,3312.631489082776
2017-02-17,1143.545589810425,-1274.235493125368,3672.642999652301
2017-02-18,797.9124409176413,-1996.9827047053027,3276.7283130086785
2017-02-19,938.8897939807667,-1630.176117973382,3448.432285784357
2017-02-20,1157.059361089131,-1369.345149645668,3740.4694090066923
2017-02-21,495.61114987533915,-2230.3195198260905,3022.9719876769386
2017-02-22,-430.57606468742256,-2989.3117907927785,1971.5983437502332
2017-02-23,736.2582955417122,-1929.1836593627613,3354.1765768349746
2017-02-24,1290.7408096114727,-1062.7570816924442,4031.256524382991
2017-02-25,1021.1072341368482,-1371.3235524241884,3633.3066366345824
2017-02-26,1237.0853369529182,-1498.4993779728338,3768.7671801840047
2017-02-27,1527.7356265917272,-1060.935971948965,4208.517145493366
2017-02-28,934.7775933693649,-1726.637842292244,3566.0107771762746
2017-03-01,71.70321307231939,-2595.9804507482286,2699.8586686114168
2017-03-02,1295.000844088518,-1220.413152127504,3960.087330467838
2017-03-03,1898.1673902652092,-747.342753405699,4303.319594158202
2017-03-04,1668.4758974911438,-1062.9140725232173,4187.8699633339575
2017-03-05,1914.8787050691424,-654.0999407010097,4531.649037249933
2017-03-06,2225.863939337245,-241.59190284098327,4857.951937894782
2017-03-07,1642.7926298586253,-819.3575632331614,4276.014223005759
2017-03-08,779.0179873541738,-1841.5000570773823,3261.2589018284184
2017-03-09,1991.1098901526016,-474.3539976818026,4654.293100307805
2017-03-10,2572.862496215279,-110.18788578405314,5356.890305391952
2017-03-11,2312.052320062216,-57.12571215640036,5010.459337871182
2017-03-12,2518.327187875624,-49.65621682472978,5173.179364468498
2017-03-13,2781.0442629033782,168.7155599537798,5408.04389125024
2017-03-14,2142.584961114695,-332.1381952087217,4642.844971359523
2017-03-15,1217.44871861532,-1256.5019804769904,3800.592834395238
2017-03-16,2363.449662065966,-492.3131242215469,4549.066041428235
2017-03-17,2875.6944756360676,283.2954659991876,5441.9256275943835
2017-03-18,2543.309725859285,-7.325344811292961,5196.386931190025
2017-03-19,2677.2997903950973,14.930894986539384,5066.237481196764
2017-03-20,2868.354344805618,286.4623442784504,5288.904510751248
2017-03-21,2160.133931218009,-352.66713303447995,4696.251754008126
2017-03-22,1168.3364360443788,-1433.7309177825168,3771.940760866424
2017-03-23,2251.8688229164,-329.7310281098263,4839.14478284629
2017-03-24,2706.803315345659,384.9754529916069,5407.784594770987
2017-03-25,2323.086592084385,-335.568473836482,4885.9079259924865
2017-03-26,2412.383547810464,-190.47291965228453,5266.442461253647
2017-03-27,2565.874838543588,81.63772410168032,5287.247017662033
2017-03-28,1827.5368885061819,-435.80406953105614,4396.146837386702
2017-03-29,813.2072238471205,-1657.5311649899397,3295.972471957921
2017-03-30,1881.7594039528312,-721.4006176424531,4445.478049229509
2017-03-31,2329.066559722673,-227.97869496670927,5041.724898982009
2017-04-01,1944.7218135094581,-620.0795778323471,4346.481602876841
2017-04-02,2039.8967514136523,-623.312347199748,4374.313660229602
2017-04-03,2205.15670334347,-523.2087025190666,4838.7861000681005
2017-04-04,1483.7609751504585,-1131.180082686535,3948.900453890872
2017-04-05,490.7503127616553,-2097.7896104638494,2922.4022197489317
2017-04-06,1584.1452467343306,-1002.3710845395302,4141.726441761533
2017-04-07,2058.9336848089342,-454.8092807293074,4619.103582156299
2017-04-08,1703.8153830650472,-811.1503808752113,4097.72220146959
2017-04-09,1829.0838371858813,-672.5365448385554,4441.482982675976
2017-04-10,2024.4637514288147,-684.6514824619713,4696.859609394214
2017-04-11,1332.4316784231537,-959.2003999399146,3907.1567429393317
2017-04-12,367.32161899438006,-2147.3011771008646,2906.590216682214
2017-04-13,1486.5388120820812,-1181.521485333926,4201.53174794581
2017-04-14,1984.5597461416369,-565.4970631517841,4548.023137154967
2017-04-15,1649.6857758600713,-818.5361952081724,4059.4580113997667
2017-04-16,1791.9307333073125,-874.8732961563793,4250.716939407033
2017-04-17,2000.8606351014419,-675.1512936664683,4404.934894758084
2017-04-18,1318.913118665111,-1153.10886052687,3824.3525016273643
2017-04-19,360.49852951714274,-1981.5901320316689,2995.2856333641203
2017-04-20,1483.2061096575526,-909.1164097262524,3968.723308653396
2017-04-21,1981.7936176983608,-625.2424389712818,4330.737338699484
2017-04-22,1644.9281332999317,-1059.6169217272814,4236.855933382358
2017-04-23,1783.0588615731874,-713.7750802499709,4241.6885247996315
2017-04-24,1986.240510267304,-479.2947788135114,4632.2259377338305
2017-04-25,1297.435374962845,-1226.9604831235786,3785.293126340126
2017-04-26,331.5965725084361,-2130.8162462029663,2819.896413955023
2017-04-27,1446.8563925824426,-1106.2385031597935,4169.731822844069
2017-04-28,1938.4986048571297,-500.687224763522,4531.830806960156
2017-04-29,1595.6829542727512,-824.0514292293961,4217.164208571617
2017-04-30,1729.3031003410795,-850.5114312114217,4345.321298074606
2017-05-01,1929.7969624519803,-582.8956717620988,4464.36255156224
2017-05-02,1240.4379345252341,-1270.2325929349956,3893.7921369508404
2017-05-03,276.4096685460563,-2237.115537889233,2985.053980054772
2017-05-04,1395.9885814144586,-1291.5798295844402,3891.881128180945
2017-05-05,1894.5130289177296,-720.5502514953996,4337.752666063519
2017-05-06,1561.107405907389,-998.0904957809096,4100.448838349758
2017-05-07,1706.542376689991,-858.7277300251897,4423.829791717438
2017-05-08,1921.0500699988713,-649.7264417068344,4615.961901464665
2017-05-09,1247.6225041376977,-1209.0499108142785,3822.425725487982
2017-05-10,301.09568087497473,-2268.754153561829,2885.963202582941
2017-05-11,1439.343187247452,-1225.0086659933265,4159.153134173657
2017-05-12,1957.257889511001,-574.9767623125617,4479.563893123567
2017-05-13,1643.4895859058363,-994.6921824844785,4132.417372708681
2017-05-14,1808.319408604875,-711.1896705104648,4449.604042187881
2017-05-15,2041.4893869736081,-762.9953602052003,4828.959731598083
2017-05-16,1385.5150189028263,-1175.1166312737882,3984.2920916466737
2017-05-17,454.7828855999244,-2330.9102999684924,3057.160468846458
2017-05-18,1606.7567724607763,-938.9210339083065,4014.0721957081655
2017-05-19,2135.9705408717277,-544.4625920459924,4762.691478320751
2017-05-20,1830.775324226302,-742.3185906235911,4353.875359622576
2017-05-21,2001.2215986705805,-684.5420836476035,4487.77696619576
2017-05-22,2236.8943602535437,-433.0934895420979,4698.627993539228
2017-05-23,1580.2291379922838,-1265.3669084395303,4209.700869792065
2017-05-24,645.6108263727933,-1880.3843828104234,3238.50690104616
2017-05-25,1790.5788134148186,-815.9495199404104,4441.023638258985
2017-05-26,2309.8167263336404,-344.4534334770641,4827.447106855203
2017-05-27,1991.8945051422604,-478.1168095896201,4655.284041981245
2017-05-28,2147.1435465898594,-569.6379761911394,4772.936426026788
2017-05-29,2365.48338968836,-225.68451049189684,4898.3061708303685
2017-05-30,1689.7279519218484,-886.7621700795221,4268.1516663663815
2017-05-31,734.6736098227552,-1767.2073380096344,3232.0074936308993
2017-06-01,1858.2929312726003,-697.060131706301,4275.540450880341
2017-06-02,2355.7127235154107,-297.0074418212795,4970.119213551816
2017-06-03,2015.9444496329295,-478.2604691037579,4627.7049933932685
2017-06-04,2149.748088598923,-366.8508944759229,4684.279571714057
2017-06-05,2347.4482236646963,-179.815759618585,5024.279403269075
2017-06-06,1652.23065351124,-933.2832462298128,4290.844798505322
2017-06-07,679.2220692384824,-1955.907663413104,3115.779983314928
2017-06-08,1786.6768114708575,-654.6295886776406,4440.521294210756
2017-06-09,2269.9495306738218,-233.45689422152546,4821.1628294690445
2017-06-10,1918.2219113125518,-828.0654039350042,4421.677507355717
2017-06-11,2042.3645893450237,-470.64730639627913,4765.075925388014
2017-06-12,2232.7530485591947,-341.73346996663827,4916.797847797145
2017-06-13,1532.5657382975246,-942.8305547251846,4335.055734343303
2017-06-14,556.8668542608061,-2055.643158262211,3309.502200346381
2017-06-15,1663.7976496987608,-824.6669345042529,4291.331191751287
2017-06-16,2148.5549134259754,-566.6019050967891,4577.885459031963
